sku,Name,Brand,Categories,Wholesale,Retail,Description,Images,Length,Width,Height
UPH-416-113-B,FRAME OF REFERENCE,Caracole,Furniture > Living > Sofas,1748,3496,"Today's desire for a little nostalgia is evident in this Italian classic that meets the modern age. This piece is punctuated by its textured gray fabric surrounded by an exposed Matte Pearl wood frame. A diamond-patterned, biscuit-tufted back and two loose seat cushions define the interior. Two throw pillows, in a blue-gray, feature a geometric pattern. A true jewel for any room of your home.","UPH-416-113-B-1.jpg,UPH-416-113-B-2.jpg,UPH-416-113-B-3.jpg,UPH-416-113-B-4.jpg,UPH-416-113-B-5.jpg,UPH-416-113-B-6.jpg,UPH-416-113-B-7.jpg,UPH-416-113-B-8.jpg",91W x 37.75D x 32.25H,,
UPH-417-016-A,BEND THE RULES,Caracole,Furniture > Living > Sofas,2042,4084,"Equally at home in the city or country, this elegant crescent-shaped sofa bends all the rules to create the ultimate in sophisticated seating. Its shapely back and half-moon cushion are accented by a wood base in Soft Silver Paint. Upholstered in a plush, sumptuous buff shade of velvet with a peek-through seam detail on the inside back and arms and throw pillows in an embroidered satin, this sofa's sweeping lines and tailored details create a look that is cosmopolitan chic.","UPH-417-016-A-1.jpg,UPH-417-016-A-2.jpg,UPH-417-016-A-3.jpg,UPH-417-016-A-4.jpg,UPH-417-016-A-5.jpg,UPH-417-016-A-6.jpg",104.25W x 50.75D x 32.5H,,
UPH-417-111-A,COME FULL CIRCLE,Caracole,Furniture > Living > Sofas,1782,3564,"This button-tufted beauty offers inimitable style. Its shapely silhouette features a decorative inset metal frame with an open pattern of connecting circles—the symbol of no beginning and no end. A Whisper of Gold metal finish highlights its one-of-a-kind frame, and complements the dressy textured pure ivory fabric of its tufted, upholstered back and seat. With perfect proportions, the sofa is finished with fashion-inspired legs.","UPH-417-111-A-1.jpg,UPH-417-111-A-2.jpg,UPH-417-111-A-3.jpg,UPH-417-111-A-4.jpg,UPH-417-111-A-5.jpg,UPH-417-111-A-6.jpg",82.5W x 30.5D x 33H,,
UPH-417-211-A,ICE BREAKER,Caracole,Furniture > Living > Sofas,2555,5110,"This is a sofa distinctive enough to design a room around. Its inspired look boasts a custom-designed pierced-metal frame with a modern honeycomb pattern finished in Gold Bullion. Covered in a timeless neutral cream fabric with a slight herringbone design, it has a refined yet dramatic presence that can be dressed up or down. Its geometric elegance and plush upholstered comfort will transform any room.","UPH-417-211-A-1.jpg,UPH-417-211-A-2.jpg,UPH-417-211-A-3.jpg,UPH-417-211-A-4.jpg,UPH-417-211-A-5.jpg,UPH-417-211-A-6.jpg",90W x 36D x 31.75H,,
UPH-417-211-B,ICE BREAKER,Caracole,Furniture > Living > Sofas,2489,4978,"This is a sofa distinctive enough to design a room around. Its inspired look boasts a custom-designed pierced-metal frame with a modern honeycomb pattern finished in Lightly Brushed Chrome. Covered in a rich charcoal strie velvet, it has a neutral yet dramatic presence that can be dressed up or down. Its geometric elegance and plush upholstered comfort will transform any room.","UPH-417-211-B-1.jpg,UPH-417-211-B-2.jpg,UPH-417-211-B-3.jpg,UPH-417-211-B-4.jpg,UPH-417-211-B-5.jpg,UPH-417-211-B-6.jpg,UPH-417-211-B-7.jpg",90W x 36D x 31.75H,,
UPH-418-111-A,HOLD ME UP,Caracole,Furniture > Living > Sofas,2002,4004,"This captivating sofa exudes luxe appeal from its sumptuous seating to the refined tapered legs capped with gold heels and the most delicate bracing detail. Its upholstered base is graciously curved and cupped by a champagne gold metal plate. Perfect for lengthy conversations and entertaining, the three-seat design makes for a traditional appearance, while the nestled side bolsters say it's all about today's comfort. Upholstered in a neutral Congo taupe fabric and layered with sable and bittersweet chocolate color pillows, all which create a lesson in curated dimension thru the manipulation of color tones and textures.","UPH-418-111-A-1.jpg,UPH-418-111-A-2.jpg,UPH-418-111-A-3.jpg,UPH-418-111-A-4.jpg,UPH-418-111-A-5.jpg,UPH-418-111-A-6.jpg,UPH-418-111-A-7.jpg",95.75W x 36.75D x 27H,,
UPH-419-111-A,EAVES DROP,Caracole,Furniture > Living > Sofas,1848,3696,"If you're longing to refresh a room or give it a little something new, this luxurious sofa is just the thing. Featuring all the right curves, its refined silhouette is accentuated with a painted wood frame highlighted in a Metallic Soft Silver. A clean line of sparkling silver surrounds the herringbone-patterned upholstery and a wrap of creamy velvet along the outside back. Five elegant custom accent pillows in soft neutrals with embroidered highlights add a finishing touch to this chic ensemble.","UPH-419-111-A-1.jpg,UPH-419-111-A-2.jpg,UPH-419-111-A-3.jpg,UPH-419-111-A-4.jpg,UPH-419-111-A-5.jpg,UPH-419-111-A-6.jpg,UPH-419-111-A-7.jpg",88W x 36.25D x 31.25H,,
UPH-419-111-B,EAVES DROP,Caracole,Furniture > Living > Sofas,1619,3238,"Classic details converge with graceful curves for a sophisticated style that invites comfort and the most formal of gatherings. A carved wood frame in Afterglow paint guides the eye and accentuates its refined silhouette. Dressed in a luxuriously soft slate fabric, accented by bisque-colored back pillows and toss pillows artfully framed with windowpane tape trim. 110” Eaves Drop sofa and matching chair also available in this colorway.","UPH-419-111-B-1.jpg,UPH-419-111-B-2.jpg,UPH-419-111-B-3.jpg,UPH-419-111-B-4.jpg,UPH-419-111-B-5.jpg,UPH-419-111-B-6.jpg",88W x 36.25D x 31.25H,,
UPH-420-011-A,LIVING LARGE,Caracole,Furniture > Living > Sofas,2063,4126,"The ultimate social gathering sofa, this sophisticated design makes conversation easy. Its beauty and style is surpassed only by its plush comfort. Drawing on the principles of shape and proportion, it creates a balanced aesthetic that will elevate the appeal of any space. An array of exquisite accent pillows—chosen for their ability to complement and contrast with this unique design—complete its character while a Blush Taupe finish highlights the entire ensemble.","UPH-420-011-A-1.jpg,UPH-420-011-A-2.jpg,UPH-420-011-A-3.jpg,UPH-420-011-A-4.jpg,UPH-420-011-A-5.jpg,UPH-420-011-A-6.jpg,UPH-420-011-A-7.jpg",103W x 44.75D x 33.25H,,
UPH-420-012-A,PIPING HOT,Caracole,Furniture > Living > Sofas,1256,2512,"Add instant sophistication to a room with the chic glamour of this statement sofa. Boasting an elegantly curved form that ensconces you in style, its character is charmingly balanced from every angle. A single, no-sag seat cushion extends its clean lines while an expertly tailored contrasting welt defines its well-chosen curves. The mélange of exquisite accent pillows in subtle coordinating shades adds another layer of luxe while a Silver Shadow finish accentuates the beauty of the sofa's sides and fluted legs.","UPH-420-012-A-1.jpg,UPH-420-012-A-2.jpg,UPH-420-012-A-3.jpg,UPH-420-012-A-4.jpg,UPH-420-012-A-5.jpg,UPH-420-012-A-6.jpg",86W x 38D x 30.75H,,
UPH-420-012-B,PIPING HOT,Caracole,Furniture > Living > Sofas,1358,2716,"An iconic silhouette is reimagined in a menswear-inspired, tactile fabric for a statement-making sofa that's chic and sophisticated. Clean lines and curves with a smooth upholstered back define this classic style, accentuated by contrast piping along the frame and bench seat cushion. Fluted tapered legs in Soft Silver paint add a hint of glamour, complemented by down toss pillows in a lush velvet colorstory.","UPH-420-012-B-1.jpg,UPH-420-012-B-2.jpg,UPH-420-012-B-3.jpg,UPH-420-012-B-4.jpg,UPH-420-012-B-5.jpg",86W x 38D x 30.75H,,
UPH-420-111-A,JUST DUET,Caracole,Furniture > Living > Sofas,1983,3966,"Every time you see the Just Duet sofa, you'll remember the remarkable story behind its design inspiration. Its sumptuous seating area is bordered by a one-of-a-kind wood frame featuring carvings inspired by the patterns of a palace balcony railing in India. The layering of metal fretwork behind the wood was inspired by the dual shadow cast on the balcony by the setting sun as seen through the railing's design. Creating a high fashion look unique to itself, these elements are highlighted with illuminating shades of Soft Silver Paint and Champagne Gold. Exquisite fabrics and touchably luxe accent pillows complete its appeal.","UPH-420-111-A-1.jpg,UPH-420-111-A-2.jpg,UPH-420-111-A-3.jpg,UPH-420-111-A-4.jpg,UPH-420-111-A-5.jpg,UPH-420-111-A-6.jpg,UPH-420-111-A-7.jpg,UPH-420-111-A-8.jpg",87.75W x 42.25D x 28.5H,,
UPH-420-112-A,SPLASH OF FLASH,Caracole,Furniture > Living > Sofas,1634,3268,"For those who love our best-selling design Black Beauty, you'll adore the newest iteration that's making a splash. This sofa's softly curved silhouette is tailored to perfection and outlined in illuminating Soft Silver Paint. Delicate metal ferrules and metal knuckles on the front arms draw their inspiration from an antique Italian parlor chair. Sumptuous pillows in coordinating tones add comfort and fashion to the overall design of this irresistible sofa.","UPH-420-112-A-1.jpg,UPH-420-112-A-2.jpg,UPH-420-112-A-3.jpg,UPH-420-112-A-4.jpg,UPH-420-112-A-5.jpg,UPH-420-112-A-6.jpg,UPH-420-112-A-7.jpg,UPH-420-112-A-8.jpg",86W x 39D x 33H,,
UPH-421-011-A,AHEAD OF THE CURVE,Caracole,Furniture > Living > Sofas,1295,2590,"With an enveloping silhouette, this inviting sofa embodies comfort and easygoing elegance. Its subtly curved back and bowed bench seat are hand-tailored in a micro-chenille performance fabric, woven with metallic thread for a hint of shimmer. Delicate plinth legs lend balance and a sophisticated detail in a Matte Pearl finish. Woven satin checkerboard accent pillows and an extra-long lumbar pillow in a faux shearling create contrast and touchable texture.","UPH-421-011-A-1.jpg,UPH-421-011-A-2.jpg,UPH-421-011-A-3.jpg,UPH-421-011-A-4.jpg,UPH-421-011-A-5.jpg,UPH-421-011-A-6.jpg,UPH-421-011-A-7.jpg,UPH-421-011-A-8.jpg",94W x 39.25D x 31.5H,,
UPH-421-012-A,SWEET AND PETITE,Caracole,Furniture > Living > Sofas,1655,3310,"An elevated take on a familiar silhouette, this sofa mixes classic details with modern sensibilities for a look that's luxurious, yet livable. Gently sloping arms and a curved camel back are beautifully balanced on an exposed wood base, with trim and chamfered legs in Soft Silver paint. Impeccably tailored in a smooth, low-pile performance velvet that's soft and easy to keep clean. Accent pillows in a mix of textured satin and Italian cut velvet add a luxe finishing touch.","UPH-421-012-A-1.jpg,UPH-421-012-A-2.jpg,UPH-421-012-A-3.jpg,UPH-421-012-A-4.jpg,UPH-421-012-A-5.jpg,UPH-421-012-A-6.jpg,UPH-421-012-A-7.jpg",88W x 41D x 36.75H,,
UPH-421-111-A,SIMPLY STUNNING,Caracole,Furniture > Living > Sofas,1575,3150,"With a graceful, flowing shape, this timeless sofa draws on the iconic French curve for design inspiration. Classic details include a gently bowed bench seat and exposed wood frame, finished in a Silver Shadow paint for a modern take. Soft and sophisticated in a slate-colored performance chenille with a metallic thread, it introduces a whisper of indulgence to living interiors. Accent pillows in a woven ogee pattern and shimmering satin add a luxe finishing touch.","UPH-421-111-A-1.jpg,UPH-421-111-A-2.jpg,UPH-421-111-A-3.jpg,UPH-421-111-A-4.jpg,UPH-421-111-A-5.jpg,UPH-421-111-A-6.jpg",93W x 41D x 31.75H,,
UPH-421-112-P,LE CANAPE 110,Caracole,Furniture > Living > Sofas,1990,3980,"FEATURES:
Fully upholstered.
Exposed wood finished in Silver and Gold.
CONSTRUCTION:
Springdown cushion.
Webbed seat.
Feather down pillows.
ADDITIONAL FABRIC:
Body Fabric: 5117-41CC;
Pillow Fabric:
2-20"" x 20"" Pillows 2233-35CC;
2-19"" x 19"" Pillows 8076-34CC;
2-18"" x 18"" Pillows 2233-35CC;
1-23"" x 17"" Pillow 5117-41CC",UPH-421-112-P-1.jpg,110W x 40D x 34.75H,,
UPH-421-112-R,LE CANAPE 110,Caracole,Furniture > Living > Sofas,1990,3980,"CONSTRUCTION:
Springdown cushion.
Webbed seat.
Feather down pillows.
ADDITIONAL FABRIC:
Body Fabric: 3103-89CC;
Pillow Fabric:
2-20"" x 20"" Pillows 3103-89CC;
2-19"" x 19"" Pillows 2778-52CC;
2-18"" x 18"" Pillows 3103-89CC with Tape Trim U00459 on front of pillow;
1-23"" x 17"" Pillow 3230-52CC",UPH-421-112-R-1.jpg,110W x 40D x 34.75H,,
UPH-421-113-A,EAVES DROP 110,Caracole,Furniture > Living > Sofas,1999,3998,"Classic details converge with graceful curves for a sophisticated style that invites comfort and the most formal of gatherings. A carved wood frame in Metallic Soft Silver guides the eye and accentuates its refined silhouette, dressed in a luxe herringbone fabric and creamy velvet wrapping the outside back. Accent pillows add soft contrast and subtle pattern for an elegant finishing touch. 88” Eaves Drop sofa and matching chair also available in this fabric combination.","UPH-421-113-A-1.jpg,UPH-421-113-A-2.jpg",110W x 36.25D x 31.25H,,
UPH-421-113-B,EAVES DROP 110,Caracole,Furniture > Living > Sofas,1849,3698,"Classic details converge with graceful curves for a sophisticated style that invites comfort and the most formal of gatherings. A carved wood frame in Afterglow paint guides the eye and accentuates its refined silhouette. Dressed in a luxuriously soft slate fabric, the Eaves Drop 110” sofa is generously sized with ample seating space for entertaining guests. Accented by bisque-colored back pillows and toss pillows artfully framed with windowpane tape trim. 88” Eaves Drop sofa and matching chair also available in this colorway.","UPH-421-113-B-1.jpg,UPH-421-113-B-2.jpg,UPH-421-113-B-3.jpg,UPH-421-113-B-4.jpg,UPH-421-113-B-5.jpg,UPH-421-113-B-6.jpg",110W x 36.25D x 31.25H,,
UPH-422-011-A,PIPING HOT,Caracole,Furniture > Living > Sofas,1555,3110,NA,"UPH-422-011-A-1.jpg,UPH-422-011-A-2.jpg,UPH-422-011-A-3.jpg,UPH-422-011-A-4.jpg",110W x 30D x 30.75H,,
UPH-422-011-B,PIPING HOT,Caracole,Furniture > Living > Sofas,1720,3440,"An iconic silhouette is reimagined in a menswear-inspired, tactile fabric for a statement-making sofa that's chic and sophisticated. Clean lines and curves with a smooth upholstered back define this classic style, accentuated by contrast piping along the frame and seat cushions. Fluted tapered legs in Soft Silver paint add a hint of glamour, complemented by down toss pillows in a lush velvet colorstory.","UPH-422-011-B-1.jpg,UPH-422-011-B-2.jpg,UPH-422-011-B-3.jpg,UPH-422-011-B-4.jpg,UPH-422-011-B-5.jpg,UPH-422-011-B-6.jpg",110W x 38D x 30.75H,,
UPH-422-012-A,CENTER POINTE SOFA,Caracole,Furniture > Living > Sofas,1680,3360,"Destined to be the center of attention in any interior, this classic kidney-shape sofa beckons in a silver mottled velvet. Its fluid form is artfully accentuated by an exposed wood frame in a Sparkling Argent finish, warmly complemented by tapered legs in a Whisper of Gold. Down toss pillows add a note of luxe in an on-trend satin ogee pattern.","UPH-422-012-A-1.jpg,UPH-422-012-A-2.jpg,UPH-422-012-A-3.jpg,UPH-422-012-A-4.jpg,UPH-422-012-A-5.jpg",93W x 40D x 33.5H,,
UPH-422-013-A,ECLIPSE SOFA,Caracole,Furniture > Living > Sofas,1915,3830,"A Dark Chocolate plinth base accentuates this sofa's Art Deco-inspired lozenge shape, masterfully upholstered in a plush charcoal heathered velvet. Designed with two seat cushions that follow its serpentine front and snuggly sit against its softly curving channeled back. Boxed kidney pillows in a grey and ivory ribbed fabric add contrast and a tactile accent. Style in pairs to create an inviting space for entertaining and conversations.","UPH-422-013-A-1.jpg,UPH-422-013-A-2.jpg,UPH-422-013-A-3.jpg,UPH-422-013-A-4.jpg,UPH-422-013-A-5.jpg",103W x 43D x 32H,,
